climber_id,LAST,FIRST,Gender,Nation,Last_active,YOB
63867,Wollebaek,Mia Stöver,female,NOR,22/08/2019,2001
64867,Gladka,Sofiia,female,UKR,22/08/2019,2003
65002,Valek,Matus,male,SVK,22/08/2019,2002
65110,Smith,Daniel,male,GBR,22/08/2019,2003
65261,Sukhovoi,Hlib,male,UKR,22/08/2019,2003
65567,Wood,Finley,male,GBR,22/08/2019,2002
65720,Balducci,Nicolò,male,ITA,22/08/2019,2002
65746,Dorward,Georgiana,female,RSA,22/08/2019,2002
65749,Lapin,Jacinth,female,RSA,22/08/2019,2003
65752,Rodrigues,Jared,male,RSA,22/08/2019,2003
65908,Batagelj,Anej,male,SLO,22/08/2019,2003
66288,Tishchenko,Anastasiia,female,UKR,22/08/2019,2003
66342,Peña,Juan Martin,male,ECU,22/08/2019,2000
66587,Soh Jit Kai,Jarrell,male,SGP,22/08/2019,2003
66788,Liouni,Athanasia,female,GRE,22/08/2019,2002
66845,Lavdas,Alexandros,male,GRE,22/08/2019,2000
66848,Mavromatis,Emmanouil,male,GRE,22/08/2019,2003
67061,Cleary,Annabelle,female,AUS,22/08/2019,2000
67115,Contreras,Carmen,female,CHI,22/08/2019,2004
67161,Rask Junker,Mathias,male,DEN,22/08/2019,2002
67179,Simpson,Angus,male,AUS,22/08/2019,2003
67245,Kim,Hyejun,female,KOR,22/08/2019,2001
67248,Park,Sunghoon,male,KOR,22/08/2019,2003
67377,Nedelcheva,Vella,female,BUL,22/08/2019,2001
67598,Drachenko,Mykhailo,male,UKR,22/08/2019,2003
67682,Baudrand,Victor,male,CAN,22/08/2019,2003
67688,McNamee,Guy,male,CAN,22/08/2019,2002
67691,McNamee,Kindar,male,CAN,22/08/2019,2002
67700,Chapman,Indiana,female,CAN,22/08/2019,2003
67748,Doyle,Brennan,male,CAN,22/08/2019,2003
67835,Mason,Quinn,female,USA,22/08/2019,2003
67863,Fellner,Stefan,male,USA,22/08/2019,2001
67875,Duffy,Colin,male,USA,22/08/2019,2003
67878,Herson,Connor,male,USA,22/08/2019,2003
67890,Waller,Zander,male,USA,22/08/2019,2003
67989,Velasco Lozano,Jacinto,male,MEX,22/08/2019,2000
68338,Manning,Tayla,female,NZL,22/08/2019,2002
68362,Tetzlaff,Sarah,female,NZL,22/08/2019,2000
68365,Hair,Irralee,female,NZL,22/08/2019,2000
68368,Forde,Kim,female,NZL,22/08/2019,2001
68425,McCallum-Packham,Finn,male,AUS,22/08/2019,2002
68490,Rios,Emilio,male,CHI,22/08/2019,2001
68532,Hoffman,Ethan,male,CAN,22/08/2019,2003
68541,Ying,Yinki,female,CAN,22/08/2019,2001
68682,Salazar Puga,Regina,female,MEX,22/08/2019,2003
68703,Magallanes Tejada,Leonardo,male,MEX,22/08/2019,2002
70155,Jacobsson,Tua,female,SWE,22/08/2019,2002
70568,Herranz González,Ariadna,female,ESP,22/08/2019,2004
70716,Bieux,Perrine,female,LUX,22/08/2019,2002
70740,Xiberras,Joseph,male,GBR,22/08/2019,2004
70752,Peetermans,Zoe,female,GBR,22/08/2019,2001
70848,Mientus,Zuzanna,female,POL,22/08/2019,2004
70944,Placci,Giovanni,male,ITA,22/08/2019,2001
71238,BRKIĆ,Lucija,female,CRO,22/08/2019,2004
71325,Nedyalkova,Yoanna,female,BUL,22/08/2019,2004
71394,Ilchyshyn,Hryhorii,male,UKR,22/08/2019,2004
71586,SAKKA,Niki,female,GRE,22/08/2019,2004
71607,Pedko,Kateryna,female,UKR,22/08/2019,2004
71688,But,Varvara,female,RUS,22/08/2019,2000
72786,Malik,Sangram,male,IND,22/08/2019,2002
72801,Islamova,Asal,female,UZB,22/08/2019,2002
72984,Gebert,Abby,female,NZL,22/08/2019,2004
72987,Robinson,Alia,female,NZL,22/08/2019,2004
73064,Scarth-Johnson,Angie,female,AUS,22/08/2019,2004
73067,Damasco,Jordyn,female,AUS,22/08/2019,2003
73070,Pare,Maxim,male,AUS,22/08/2019,2003
73079,Mennell,Joshua,male,AUS,22/08/2019,2004
73094,Lakmeeharan,Amaya,female,RSA,22/08/2019,2003
73097,Sterkenburg,Erin,female,RSA,22/08/2019,2003
73106,Giannone,Nicholas,male,RSA,22/08/2019,2004
73139,Faulkner,Sean,male,CAN,22/08/2019,2000
73291,Rivadeneira,Paolo,male,ECU,22/08/2019,2004
73366,Jeon,Haram,male,KOR,22/08/2019,2003
73912,McQueen,Sam,male,USA,22/08/2019,2001
73954,Brock,John,male,USA,22/08/2019,2000
74008,Chi,Norah,female,USA,22/08/2019,2004
74011,Dennis,GENEVIEVE,female,USA,22/08/2019,2004
74023,ODDI,LUCAS,male,USA,22/08/2019,2004
74036,Evans,Beatrix,female,CAN,22/08/2019,2000
74051,Binder,Alexis,female,CAN,22/08/2019,2003
74078,Takashiba,Emi,female,CAN,22/08/2019,2004
74093,Foley,TJ,male,CAN,22/08/2019,2004
74096,MacDonald,Jaxson,male,CAN,22/08/2019,2003
74171,BRYAKIN,YEVGENIY,male,KAZ,22/08/2019,2004
74177,SEITOV,ZHUSSIP,male,KAZ,22/08/2019,2004
74336,Fiseyskaya,Maria,female,RUS,22/08/2019,2004
75396,Mellado Quinteros,Ignacia,female,CHI,22/08/2019,2002
77030,Cameron,Thea,female,GBR,22/08/2019,2000
77317,Yakubenko,Dennis,male,SWE,22/08/2019,2004
77320,Eriksson,Elliot,male,SWE,22/08/2019,2004
77695,Mazl,Ondrej,male,CZE,22/08/2019,2004
77767,Uson Pobes,Aimar,male,ESP,22/08/2019,2004
77791,OSES SÁIZ,Haizea,female,ESP,22/08/2019,2004
77896,Esparta Frade,Joanes,male,ESP,22/08/2019,2005
77965,Viberg Christiansen,Frederik,male,DEN,22/08/2019,2001
78034,Bulandova,Dorota,female,SVK,22/08/2019,2005
78094,Zane,Davide,male,ITA,22/08/2019,2005
78191,Skidan,Anastasiia,female,UKR,22/08/2019,2004
78344,Duckworth,Alfie,male,GBR,22/08/2019,2004
78482,EXAKOIDI,Olga,female,GRE,22/08/2019,2005
78488,KALLIKAS,Dimitrios,male,GRE,22/08/2019,2004
78506,PALTATSIDOU,Zoi,female,GRE,22/08/2019,2005
78654,Gonzalez,Camila,female,CHI,22/08/2019,2004
78656,Nedelcheva,Maria,female,BUL,22/08/2019,2005
78975,Squella,Joaquin,male,CHI,22/08/2019,2000
79077,Aguado Dejeas,Benjamin,male,CHI,22/08/2019,2003
79200,Kroa,Thomas,male,CZE,22/08/2019,2004
79388,Manning,Abby,female,AUS,22/08/2019,2001
79390,Sklenica,Ryan,male,AUS,22/08/2019,2000
79401,Easton,Ella,female,AUS,22/08/2019,2003
79425,Andres,Ellisa,female,AUS,22/08/2019,2005
79428,Weeda,Mia,female,AUS,22/08/2019,2004
79434,Hornshaw,Hugo,male,AUS,22/08/2019,2004
79440,Harley,Leyroy,male,AUS,22/08/2019,2004
79480,Correa,Dayana,female,ECU,22/08/2019,2004
79559,Sheppard,David,male,NZL,22/08/2019,2001
79562,Kenderdine,Phoebe,female,NZL,22/08/2019,2003
79565,Wolff,Oskar,male,NZL,22/08/2019,2005
79568,Williams,Joy,female,NZL,22/08/2019,2004
79873,Khasanov,Jakhongir,male,UZB,22/08/2019,2005
79883,Rogalev,Mark,male,UZB,22/08/2019,2002
79903,Tirado,Emilie,female,ECU,22/08/2019,2003
79923,PARADELA GUERRERO,Daniela,female,MEX,22/08/2019,2005
79933,Vazquez Rodriguez,Leonardo,male,MEX,22/08/2019,2000
79943,Escarraga Lopez,Rafael,male,MEX,22/08/2019,2004
79953,Moreno Montoya,Jair Octavio,male,MEX,22/08/2019,2003
79963,MARTÍNEZ Cuevas,Valeria,female,MEX,22/08/2019,2004
80093,Urrutia,Joaquin,male,CHI,22/08/2019,2005
80103,Ledesma,jose tomas,male,CHI,22/08/2019,2004
80133,Portales Tamayo,Roberta,female,MEX,22/08/2019,2005
80173,Rosas,Beatriz,female,CHI,22/08/2019,2004
80183,Paz y Puente Hofmann,Mikel,male,MEX,22/08/2019,2005
80463,Burwood,Caitlyn,female,RSA,22/08/2019,2004
80473,Du Toit,Joshua,male,RSA,22/08/2019,2004
80483,Grunewald,Matthew,male,RSA,22/08/2019,2003
80503,Krohn,Milena,female,RSA,22/08/2019,2001
80513,Krohn,Rauen,female,RSA,22/08/2019,2004
80523,Nightingale,Jordan,male,RSA,22/08/2019,2004
80533,Shangase,Tafui,female,RSA,22/08/2019,2004
80543,Wallace,Christopher,male,RSA,22/08/2019,2002
80553,Wilson,Robin,male,RSA,22/08/2019,2001
80953,PARK,SYDNEY,female,CAN,22/08/2019,2004
80963,BERTRAND,Sophiane,female,CAN,22/08/2019,2004
80983,Bokenfohr,Dylan,male,CAN,22/08/2019,2001
81013,Judge,Kyle,male,CAN,22/08/2019,2001
81073,Baudrand,Oscar,male,CAN,22/08/2019,2005
81153,Egg,Pedro,male,BRA,22/08/2019,2001
81193,Kuang,Oliver,male,USA,22/08/2019,2004
81293,Lehmann,Emma Grace,female,USA,22/08/2019,2003
81313,Costanza,Leo,male,USA,22/08/2019,2004
81323,New,Derek,male,USA,22/08/2019,2000
81373,Herdic,Emily,female,USA,22/08/2019,2002
81413,kessler,Hobbs,male,USA,22/08/2019,2003
81723,KIM,Hyeonsu,female,KOR,22/08/2019,2001
81733,LEE,Kangryun,male,KOR,22/08/2019,2003
81773,YUN,Dasom,female,KOR,22/08/2019,2005
81863,Singh,Thokchom Boynao,male,IND,22/08/2019,2000
81873,Charak,Shilpa,female,IND,22/08/2019,2000
81913,Lambat,Ameya,male,IND,22/08/2019,2003
81923,Rawat,Ritika,female,IND,22/08/2019,2002
81973,Diwan,Sohha Ninad,female,IND,22/08/2019,2004
82473,Pendse,Rutoo Rahul,male,IND,22/08/2019,2003
8247,Coxsey,Shauna,female,GBR,18/08/2019,1993
9058,Megos,Alexander,male,GER,18/08/2019,1993
3652,Holowach,Jason,male,CAN,11/08/2019,1985
4991,Rekabi,Davoud,male,IRI,11/08/2019,1986
8391,O'Halloran,Tom,male,AUS,11/08/2019,1992
8896,Posch,Katharina,female,AUT,11/08/2019,1994
8958,Skofic,Domen,male,SLO,11/08/2019,1994
9500,Vejmolova,Iva,female,CZE,11/08/2019,1995
9941,Schröter,Thilo Jeldrik,male,NOR,11/08/2019,1996
10441,Shiraiwa,Thais Makino,female,BRA,11/08/2019,1988
10529,Curtis,Calrin,male,RSA,11/08/2019,1993
10560,Raksachat,Thattana,male,THA,11/08/2019,1997
10740,Perry,Roxy,female,AUS,11/08/2019,1997
10806,Frangos,Rebecca,female,CAN,11/08/2019,1997
11060,Panteleeva,Iuliia,female,RUS,11/08/2019,1998
11188,Kumar,Gaurav,male,IND,11/08/2019,1994
11272,Vest,Allison,female,CAN,11/08/2019,1995
11289,Levin,Ram,male,ISR,11/08/2019,1998
11622,Valencia,Danny,male,ECU,11/08/2019,1998
11876,Cvetkovski,Alexander,male,AUS,11/08/2019,2001
11891,Plevko,Tomas,male,SVK,11/08/2019,1999
11902,Melius,Tiffany,female,AUS,11/08/2019,1983
11974,Sanders,George,male,NZL,11/08/2019,1997
12285,Uchida,Lucas,male,CAN,11/08/2019,1998
12942,CAO,Long,male,CHN,11/08/2019,2000
13277,Pilpel,Yarden,male,ISR,11/08/2019,1998
13388,Miniely,Or,male,ISR,11/08/2019,1997
13407,Ho Foganholo,Felipe,male,BRA,11/08/2019,1999
13428,Abel,Ben,male,AUS,11/08/2019,1998
14044,Luna Velasco,Arantza,female,MEX,11/08/2019,2001
14050,Estrada De Artola,Emmanuel,male,MEX,11/08/2019,2001
14157,BAIMA,YuZhen,female,CHN,11/08/2019,1994
57630,Lekurwala,Dhanshri,female,IND,11/08/2019,1989
60955,Maibam,Chingkheinganba,male,IND,11/08/2019,2002
65167,Arun,Prateeksha,female,IND,11/08/2019,1998
66680,Khan,Sahil,male,IND,11/08/2019,2002
66683,Marne,Hritik,male,IND,11/08/2019,2000
67866,Galla,Zach,male,USA,11/08/2019,2000
67977,Valdez GARDUÑO,Emilio,male,MEX,11/08/2019,2002
67983,Molina Franco,Javier Iván,male,MEX,11/08/2019,2000
68667,Macias Ferreira,Valeria,female,MEX,11/08/2019,2001
68694,FERNÁNDEZ GUTIERREZ,Arantza,female,MEX,11/08/2019,2002
74123,GARCIA,Santiago,male,ARG,11/08/2019,1987
78308,DE CHARMOY,RACHELLE,female,RSA,11/08/2019,1987
79046,Jumaniyazov,Akmal,male,UZB,11/08/2019,1997
79683,Gadamshetty,Jayati,female,IND,11/08/2019,2003
12575,Debrulle,Louis,male,BEL,02/08/2019,2000
13149,Bauduin,Lionel,male,BEL,02/08/2019,2001
54034,Schafferer,Chiara,female,AUT,02/08/2019,2001
64795,Jeliga,Marek,male,CZE,02/08/2019,2003
65008,Leitner,Stephanie,female,AUT,02/08/2019,2003
65032,BRÄUER,Christoph,male,AUT,02/08/2019,2003
65071,Monsech Gasca,Rut,female,ESP,02/08/2019,2002
7999,Cano Blazquez,Javier,male,ESP,19/07/2019,1990
9756,Hily,Manon,female,FRA,19/07/2019,1994
9945,Caulier,Chloe,female,BEL,19/07/2019,1996
11691,Escobar,Ronny,male,CHI,19/07/2019,1997
11996,Trojan,Vojtech,male,CZE,19/07/2019,1999
12624,Grospiron,Léna,female,FRA,19/07/2019,1999
13087,Ayala,Benjamin,male,CHI,19/07/2019,1997
8196,van Bergen,Nikki,female,NED,11/07/2019,1992
10510,Jankhoteli,Giga,male,GEO,11/07/2019,1993
11690,Silva,Muykuay,female,CHI,11/07/2019,1998
12531,VEČEŘOVÁ,Sabina,female,CZE,11/07/2019,2000
68622,Vargas,Benjamin,male,CHI,11/07/2019,1999
63453,MANNERSTRÅLE,Elise,female,GER,06/07/2019,2005
8428,Tsyganova,Anna,female,RUS,04/07/2019,1993
11030,Cuypers,Celine,female,BEL,04/07/2019,1998
13135,Morsing,Olof,male,SWE,29/06/2019,2001
56615,Monsech Gasca,Guillem,male,ESP,29/06/2019,2000
13213,Lammer,Laura,female,AUT,22/06/2019,2001
8211,Levin,Josh,male,USA,07/06/2019,1994
11960,STÖCKLER,Laura,female,AUT,07/06/2019,1999
71055,Shevchenko,Kateryna,female,UKR,25/05/2019,2004
8380,Kremer,Valeri,female,ISR,18/05/2019,1991
9472,Kadic,Katja,female,SLO,18/05/2019,1995
10625,Parma,Georg,male,AUT,18/05/2019,1997
12655,Slaney,Hannah,female,GBR,18/05/2019,1999
66728,Krajushkina,Anna,female,EST,18/05/2019,1994
66803,Tsiaousis,Orfeas,male,GRE,18/05/2019,1999
64837,Fajfar,Letija,female,SLO,11/05/2019,2003
70935,Meke,Bine,male,SLO,11/05/2019,2003
12180,LEE,Minyoung,male,KOR,03/05/2019,1999
71076,Logunov,Nikita,male,BLR,12/04/2019,1999
6986,Lopez Mateos,Eric,male,ESP,05/04/2019,1991
61409,SONG,HuaLong,male,CHN,09/03/2019,2000
9673,Miller,Delaney,female,USA,21/11/2018,1995
10419,Nicoloso,Pedro Ferreira,male,BRA,21/11/2018,1990
11172,Romero,Leslie,female,VEN,21/11/2018,1998
67058,Ouriques,Jean,male,BRA,21/11/2018,1986
6940,Devyaterikov,Artyom,male,KAZ,07/11/2018,1987
9265,Seo,Sungbo,male,KOR,07/11/2018,1994
66566,Cha,Youjin,female,KOR,07/11/2018,1999
12042,Terekhova,Mariya,female,KAZ,01/11/2018,1999
13369,Panfilova,Darya,female,KAZ,01/11/2018,2000
13493,Jang,Donghyun,male,KOR,01/11/2018,2000
13500,Choi,Seungchan,male,KOR,01/11/2018,2000
13609,Pereira,Bharath,male,IND,01/11/2018,2000
14325,Serdyuk,Valeriy,male,KAZ,01/11/2018,1999
60142,Postoyenko,Anastassiya,female,KAZ,01/11/2018,2002
60786,AU-ARRENUSORN,Pattama,female,THA,01/11/2018,2004
61140,Kim,Eojin,male,KOR,01/11/2018,2001
67562,Yessipov,Matvey,male,KAZ,01/11/2018,2003
67565,MOISSEYEV,DANIIL,male,KAZ,01/11/2018,2003
73615,MAEDA,Kentaro,male,JPN,01/11/2018,2003
73621,ISE,Kazuma,male,JPN,01/11/2018,2002
73933,SHI,YangFang,female,CHN,01/11/2018,2004
74168,ISHMUKHAMETOV,VADIM,male,KAZ,01/11/2018,2002
74180,ONGALBAY,ARAILYM,female,KAZ,01/11/2018,2002
74183,PETROV,ALEXANDR,male,KAZ,01/11/2018,1999
60946,Doyle,Aidan,male,CAN,27/10/2018,2001
68448,Palmer,Emma,female,USA,27/10/2018,2001
8906,Binter,Tomas,male,CZE,29/09/2018,1992
9077,JANICOT,Hélène,female,FRA,29/09/2018,1993
11990,Slemensek,Tjasa,female,SLO,29/09/2018,1999
12618,Slezakova,Lenka,female,CZE,29/09/2018,2000
72018,Valenzuela,Antonia,female,CHI,29/09/2018,1998
3115,Verhoeven,Jorg,male,NED,06/09/2018,1985
3575,Hanssens,Stephane,male,BEL,06/09/2018,1986
6078,Kipriianova,Ekaterina,female,RUS,06/09/2018,1989
6935,Chernikov,Mikhail,male,RUS,06/09/2018,1985
7286,Puccio,Alex,female,USA,06/09/2018,1989
8592,Guillen,Francis,female,VEN,06/09/2018,1993
9113,Horan,Emma,female,AUS,06/09/2018,1993
9610,Riscado,Luana,female,BRA,06/09/2018,1991
9668,Ridge,Noah,male,USA,06/09/2018,1994
10338,Gejo,Stasa,female,SRB,06/09/2018,1997
10795,Bydtaev,Sergei,male,RUS,06/09/2018,1997
11375,Buhrfeind,Claire,female,USA,06/09/2018,1998
11688,Farah,Borja,male,CHI,06/09/2018,1997
11948,Gollo,Asja,female,ITA,06/09/2018,1999
11975,Gatland,Erica,female,NZL,06/09/2018,1997
11978,Whitehead,Lucy,female,NZL,06/09/2018,1999
12549,Trpovski,Viktor,male,MKD,06/09/2018,2000
12665,Tesio,Giorgia,female,ITA,06/09/2018,2000
12719,Flor Vazquez,Jonatan,male,ESP,06/09/2018,1996
12990,Ivanov,Petar,male,BUL,06/09/2018,2000
13494,KO,Jeongran,female,KOR,06/09/2018,2000
13900,Luby,Robert,male,SVK,06/09/2018,1996
58486,Madere,Maya,female,USA,06/09/2018,1999
58710,Macedo,Camila,female,BRA,06/09/2018,1982
61637,Kwon,Sophia,female,USA,06/09/2018,1999
67697,Roy,Babette,female,CAN,06/09/2018,2002
71385,Inzunza,Alejandra,female,CHI,06/09/2018,1993
73229,Bello,Pedro,male,CHI,06/09/2018,1999
12364,Amundrud,Ingrid Helene,female,NOR,31/08/2018,1999
12529,Ondrejova,Jana,female,CZE,31/08/2018,2000
13170,RUÍZ DE LARRAMENDI ARANGOA,Muriel,female,ESP,31/08/2018,1999
57849,Rudka,Maja,female,POL,31/08/2018,2002
64674,Gofman,Elizaveta,female,RUS,31/08/2018,2003
64677,Iudin,Kirill,male,RUS,31/08/2018,2002
64861,Popova,Daniella,female,UKR,31/08/2018,2002
65113,Keir,Stephen,male,GBR,31/08/2018,2002
65191,DÍAZ-RULLO CALVO,Jorge,male,ESP,31/08/2018,1999
67493,Kuzin,Evgeny,male,RUS,31/08/2018,2003
70571,Marsella Barberio,Luna,female,ESP,31/08/2018,2003
71658,Volkova,Anastasiia,female,RUS,31/08/2018,2003
71661,Zverev,Aleksey,male,RUS,31/08/2018,2003
55927,Utelli,Jonas,male,SUI,18/08/2018,2003
11639,Horstmann,Bimini,female,USA,09/08/2018,1999
11885,Campton-Smith,Olivia,female,AUS,09/08/2018,1999
11966,Bendazzoli,Giorgio,male,ITA,09/08/2018,1999
12247,Oberprantacher,David,male,ITA,09/08/2018,1999
12278,Hosoi,Mika,female,CAN,09/08/2018,1999
12625,Duval,Arsène,male,FRA,09/08/2018,1999
13322,Greaves,Joshua,male,RSA,09/08/2018,2000
13324,Meinel,Nicholas,male,RSA,09/08/2018,1999
13357,Shiriaev,Daniil,male,RUS,09/08/2018,2000
13358,Bushin,Oleg,male,RUS,09/08/2018,2001
13362,Bryakina,Alexandra,female,KAZ,09/08/2018,2000
13963,Taft - Pittman,Bobby,male,USA,09/08/2018,1999
14100,Pelfort Ventura,Alba,female,ESP,09/08/2018,2001
57379,Kessel,Sofiia,female,RUS,09/08/2018,2002
58346,Thurstans,Riley,male,AUS,09/08/2018,2001
58722,Munday,Samuel,male,NZL,09/08/2018,1999
58730,Soar,Oliver,male,NZL,09/08/2018,1999
59974,Prokofeva,Kseniia,female,RUS,09/08/2018,1999
60254,Bayat,Matin,male,IRI,09/08/2018,2000
60838,Yimlamai,Yosita,female,THA,09/08/2018,2004
60898,Mysakov,Sergei,male,KGZ,09/08/2018,1999
61517,Fulkerson,Ross,male,USA,09/08/2018,2001
66198,SHMIDKE,Leila,female,KAZ,09/08/2018,2001
66938,Dowds,Kelsey,female,RSA,09/08/2018,2003
66989,Gardner,Luke,male,NZL,09/08/2018,2003
67025,Quintanilla,Isaac,male,ECU,09/08/2018,2002
67085,Taylor,Jack,male,AUS,09/08/2018,2003
67266,CHRISTENSEN,Santiago,male,ARG,09/08/2018,2000
67323,Couper,Laili,female,USA,09/08/2018,2000
67571,Agilmanova,Zarina,female,KAZ,09/08/2018,2003
67595,Razinkov,Fedir,male,UKR,09/08/2018,2002
68050,Park,Jun,male,AUS,09/08/2018,2002
68233,Hittmann,Zeta,female,NZL,09/08/2018,2002
68511,Colliander,Sonya,female,CAN,09/08/2018,2003
69370,Janse van Rensburg,Mel,male,RSA,09/08/2018,2001
71082,Pahuda,Katsiaryna,female,BLR,09/08/2018,2000
72438,Taldykin,Ilya,male,BLR,09/08/2018,2000
72957,Tunoshenskii,Dmitrii,male,RUS,09/08/2018,2003
72981,Booker,Henry,male,NZL,09/08/2018,2004
73076,Yanev,Aiden,male,AUS,09/08/2018,2003
73103,Myers,Joshua,male,RSA,09/08/2018,2003
73115,Eberhard,Luke,male,RSA,09/08/2018,2003
73504,Viegas Rezende,Clara,female,BRA,09/08/2018,2001
73618,ITO,Kantaro,male,JPN,09/08/2018,2002
73798,Ablazhevich,Viktar,male,BLR,09/08/2018,2000
73801,Bury,Aliaksei,male,BLR,09/08/2018,2002
73804,Fedarynchyk,Anton,male,BLR,09/08/2018,2002
73807,Naidzensheu,Uladzimir,male,BLR,09/08/2018,2002
73813,Stepanenko,Oleg,male,BLR,09/08/2018,2001
73816,Vernikouskaya,Maryia,female,BLR,09/08/2018,2000
73957,Karolides,Nikolas,male,USA,09/08/2018,1999
73963,Haggard,Madisen,female,USA,09/08/2018,2002
73969,Sablich,Vincet,male,USA,09/08/2018,2002
73972,Martins,Daniel,male,USA,09/08/2018,2001
73978,KHONGOR,Khatan-Erdene,female,MGL,09/08/2018,2004
74014,Mcdonald,Elle,female,USA,09/08/2018,2003
74017,Ernsberger,Ellis,male,USA,09/08/2018,2003
74026,Bauer,Tanner,male,USA,09/08/2018,2003
74039,Luo,Ivan,male,CAN,09/08/2018,1999
74045,Wong,Devin,male,CAN,09/08/2018,2001
74063,ALTANZUL,Odbayar,male,MGL,09/08/2018,2002
74081,Vukojevic,Mateja,female,CAN,09/08/2018,2004
74087,Malinowski,Katherine,female,USA,09/08/2018,2000
74105,Ababkov,Daniil,male,KGZ,09/08/2018,2004
74108,Iurasova,Valeriia,female,KGZ,09/08/2018,2003
74141,Vodilova,Marta,female,RUS,09/08/2018,2004
10819,Fierro Acevedo,Mariana,female,MEX,0000-00-00,1995
11437,Xin Hui,Lim,female,SGP,0000-00-00,1998
11465,Shakarashvili,Ana,female,GEO,0000-00-00,1995
11523,Iglesias Sanchez,Lautaro Nicolas,male,ARG,0000-00-00,1995
11652,Palomo,Rafael,male,VEN,0000-00-00,1997
11671,Fuenzalida,Ziomara,male,CHI,0000-00-00,2000
11709,Klingler,Petra,female,XYZ,0000-00-00,1989
11762,Schöffl,Isabelle,female,GER,0000-00-00,1976
11763,Matros,Patrick,male,GER,0000-00-00,1973
11800,Rajala,Kaisa,female,FIN,0000-00-00,1980
11842,Bunevicius,Giedrius,male,LTU,0000-00-00,1983
11946,Meger,Andre,male,AUT,0000-00-00,1980
11964,Laustsen,Jesper,male,DEN,0000-00-00,1971
11965,Matters,Ruth,female,AUS,0000-00-00,1961
12041,Iskakova,Saule,female,KAZ,0000-00-00,1964
12045,Tanhoffer,Alexandre,male,BRA,0000-00-00,1999
12052,Khutsishvili,Nuca,female,GEO,0000-00-00,1990
12107,Breeze,Rad,male,GBR,0000-00-00,1975
12119,Micheletto,Rocco,male,ITA,0000-00-00,1991
12142,Baselga Pascual,Gloria,female,ESP,0000-00-00,1983
12156,Tsiklauri,Vano,male,GEO,0000-00-00,1984
12177,Pastori,Matteo,male,ITA,0000-00-00,1969
12183,Berthe,Eric,male,BEL,0000-00-00,1969
12188,Windgassen,Chiara,female,GER,0000-00-00,1999
12220,Martini,Jessica,female,ITA,0000-00-00,1989
12270,Gosselin,Ron,male,CAN,0000-00-00,1956
12292,Erbits,Gergely,male,HUN,0000-00-00,1986
12366,Sørensen,Isak,male,NOR,0000-00-00,1995
12368,Engen,Siri,female,NOR,0000-00-00,1996
12387,Nundal,Erlend,male,NOR,0000-00-00,1996
12485,Thanakornkul,Supasan,male,THA,0000-00-00,1996
12500,Sanders,Lisa,female,NED,0000-00-00,1998
12525,JenÃ­ková,Adéla,female,CZE,0000-00-00,2000
12633,Lanaspre,Titouan,male,FRA,0000-00-00,2000
12709,Venet Gallegos,Noelia,female,PER,0000-00-00,1994
12726,Salazar,Yurany,female,COL,0000-00-00,1976
12784,Matiz,Luis,male,COL,0000-00-00,1987
12789,Thorne,Jessica,female,GBR,0000-00-00,1994
12797,Ilin,Vladimir,male,KAZ,0000-00-00,1965
12859,Dobrenko,Nikita,male,UKR,0000-00-00,1997
12895,Ramos,Corey,male,USA,0000-00-00,1992
12905,Pearson,Carly,female,USA,0000-00-00,1975
12907,Smith,Daniel,male,USA,0000-00-00,1987
12949,Nikanorau,Dzmitry,male,BLR,0000-00-00,1997
12986,Kvernebo,Tobias,male,NOR,0000-00-00,1977
13016,Bakhtiyari,Homayoun,male,IRI,0000-00-00,1963
13030,Halim,Kuntono,male,INA,0000-00-00,1966
13071,Vieljeux,Kalil,male,PER,0000-00-00,2002
13076,Ricardo Antonio,Leon,male,CHI,0000-00-00,1979
13080,Morales Correa,Jimmy,male,PER,0000-00-00,1980
13081,Napa,Josue,male,ECU,0000-00-00,1995
13094,De Crescenzo Galván,José Carlos,male,MEX,0000-00-00,2001
13096,Peña Achury,Laura Camila,female,COL,0000-00-00,2001
13106,muñoz,eduardo,male,CHI,0000-00-00,1985
13107,rios,len,male,CHI,0000-00-00,1986
13111,Knight Duran,Lorien,female,MEX,0000-00-00,2000
13119,Coto,Juan Carlos,male,CRC,0000-00-00,1988
13328,Naude,Chris,male,RSA,0000-00-00,1958
13563,Leyla,Ahmedova,female,AZE,0000-00-00,1993
67833,Fecanin,Jessica,female,USA,30/10/2017,2003
5983,Kim,Jain,female,KOR,2017-10-07,1988
6094,Selak,Gregor,male,SLO,2017-10-07,1989
6807,Abudzar,Yulianto,male,INA,2017-10-07,1985
7464,Wellyanti,Santi,female,INA,2017-10-07,1990
7576,Fakhritdinova,Dinara,female,RUS,2017-10-07,1992
8419,He,CuiLian,female,CHN,2017-10-07,1989
8536,Qu,HaiBin,male,CHN,2017-10-07,1992
8560,Kokorin,Stanislav,male,RUS,2017-10-07,1990
8608,Higuchi,Masahiro,male,JPN,2017-10-07,1992
8787,Pan,Xuhua,female,CHN,2017-10-07,1989
8879,Bärtschi,Natalie,female,SUI,2017-10-07,1994
8955,Röck,Magdalena,female,AUT,2017-10-07,1994
9102,Watabe,Keita,male,JPN,2017-10-07,1993
9191,RENQING,LaMu,female,CHN,2017-10-07,1990
9197,Kim,Hongil,male,KOR,2017-10-07,1994
9212,Ota,Risa,female,JPN,2017-10-07,1993
